BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
4,3 + 0,House,50.974304,-113.68562,Freehold,"$509,000",Single Family,2249 sqft,2
4,3 + 1,House,51.157417,-114.135615,Freehold,"$509,000",Single Family,1958 sqft,2
3,4 + 0,House,51.187514,-114.059975,Freehold,"$509,000",Single Family,2123 sqft,2
2,2 + 2,House,51.039854,-114.001463,Freehold,"$509,000",Single Family,866 sqft,1
3,3 + 2,House,51.073334,-114.152887,Freehold,"$509,900",Single Family,1294 sqft,1
3,3 + 1,House,51.121962,-114.243154,Freehold,"$509,900",Single Family,1826 sqft,2
3,3 + 3,House,51.093031,-114.23738,Freehold,"$509,900",Single Family,1856 sqft,1.5000
3,3 + 1,House,51.056573,-114.014523,Freehold,"$509,900",Single Family,1080 sqft,1
4,3 + 1,House,51.178153,-114.471368,Freehold,"$509,900",Single Family,1997 sqft,2
3,4 + 0,House,51.115895,-114.174411,Freehold,"$509,900",Single Family,2045 sqft,2
4,3 + 1,House,51.142639,-114.169568,Freehold,"$509,900",Single Family,1782 sqft,2
4,4 + 0,House,51.156791,-114.150307,Freehold,"$509,900",Single Family,2254 sqft,2
3,2 + 1,House,51.150171,-114.081465,Freehold,"$509,900",Single Family,1449 sqft,1
3,3 + 0,House,51.159473,-114.138917,Freehold,"$509,900",Single Family,2232 sqft,2
4,3 + 1,Duplex,51.149041,-114.254938,Freehold,"$509,900",Single Family,2192 sqft,2
4,3 + 1,House,51.118191,-113.940293,Freehold,"$509,900",Single Family,1993 sqft,2
4,2 + 1,Duplex,51.134033,-114.247412,Bare Land Condo,"$509,900",Single Family,1726 sqft,2
3,4 + 0,House,51.132691,-113.966048,Freehold,"$509,900",Single Family,2052 sqft,2
3,3 + 3,House,50.968042,-114.117665,Freehold,"$509,900",Single Family,1349 sqft,1
4,4 + 0,House,51.105954,-113.928582,Freehold,"$509,900",Single Family,2227 sqft,2
2,3 + 0,House,51.046983,-114.143194,Freehold,"$509,900",Single Family,924 sqft,1
2,3 + 0,House,50.904328,-114.04946,Freehold,"$509,900",Single Family,1140 sqft,1
4,3 + 1,House,50.89194,-113.991035,Freehold,"$509,900",Single Family,1975 sqft,2
2,2 + 0,Apartment,50.921923,-114.114671,Condominium/Strata,"$509,900",Single Family,1055 sqft,1
3,4 + 1,House,51.020024,-113.8385,Freehold,"$509,900",Single Family,2044 sqft,2
3,3 + 0,House,50.876173,-114.076548,Freehold,"$509,990",Single Family,2157 sqft,2
3,3 + 0,House,50.919438,-113.93668,Freehold,"$510,000",Single Family,2312 sqft,2
2,2 + 0,Apartment,51.04744,-114.052189,Condominium/Strata,"$510,000",Single Family,877 sqft,1
3,3 + 0,House,51.120654,-114.221189,Freehold,"$510,000",Single Family,1610 sqft,2
2,2 + 0,Apartment,51.050442,-114.076449,Condominium/Strata,"$514,000",Single Family,993 sqft,1
3,4 + 1,House,50.902671,-114.033895,Freehold,"$514,500",Single Family,1952 sqft,2
3,4 + 0,House,50.915256,-113.926951,Freehold,"$514,900",Single Family,2407 sqft,2
3,3 + 0,House,50.925478,-113.941718,Freehold,"$514,900",Single Family,2141 sqft,2
4,3 + 1,House,50.923741,-113.946784,Freehold,"$514,900",Single Family,2188 sqft,2
4,3 + 2,House,50.941491,-113.995134,Freehold,"$514,900",Single Family,1980 sqft,2
2,2 + 1,House,51.034714,-114.1161,Freehold,"$514,900",Single Family,858 sqft,1
4,3 + 0,House,50.98159,-114.52021,Leasehold,"$514,900",Single Family,3155 sqft,2
4,3 + 1,House,51.113514,-114.239935,Freehold,"$514,900",Single Family,1678 sqft,2
4,3 + 2,House,51.130889,-114.207633,Freehold,"$514,900",Single Family,1711 sqft,2
3,3 + 0,House,51.178844,-114.157245,Freehold,"$514,900",Single Family,2022 sqft,2
4,3 + 1,House,51.153098,-114.252442,Freehold,"$514,900",Single Family,1973 sqft,2
4,3 + 1,House,51.153463,-113.962335,Freehold,"$514,900",Single Family,1903 sqft,2
4,5 + 1,House,51.135365,-114.163744,Freehold,"$514,900",Single Family,2153 sqft,2
4,4 + 1,House,51.134444,-114.116356,Freehold,"$514,900",Single Family,1791 sqft,2
3,3 + 0,House,51.113914,-114.243782,Freehold,"$515,000",Single Family,1820 sqft,2
4,3 + 1,House,51.146281,-114.239569,Freehold,"$515,000",Single Family,1924 sqft,2
3,3 + 1,House,51.094219,-114.120645,Freehold,"$515,000",Single Family,1155 sqft,1
3,2 + 1,House,51.125338,-114.223835,Freehold,"$515,000",Single Family,1529 sqft,1
3,2 + 2,House,51.18678,-114.433922,Freehold,"$515,000",Single Family,1424 sqft,1
2,3 + 1,House,51.051007,-114.138063,Freehold,"$515,000",Single Family,1015 sqft,1
2,3 + 0,Apartment,51.041982,-114.079232,Condominium/Strata,"$515,000",Single Family,1308 sqft,1
4,4 + 2,House,51.051155,-113.838817,Freehold,"$515,000",Single Family,2334 sqft,2
4,4 + 1,House,50.947686,-114.124625,Freehold,"$515,000",Single Family,1990 sqft,2
4,3 + 1,House,50.887891,-114.076347,Freehold,"$515,000",Single Family,2173 sqft,2
4,3 + 1,House,50.883941,-114.016258,Freehold,"$515,000",Single Family,2177 sqft,2
3,3 + 0,House,51.067339,-114.204207,Freehold,"$515,888",Single Family,1991 sqft,2
2,2 + 0,Apartment,51.05548,-114.08709,Condominium/Strata,"$515,900",Single Family,926 sqft,1
4,3 + 1,House,51.149924,-114.256742,Freehold,"$518,666",Single Family,2139 sqft,2
3,3 + 0,House,50.880362,-114.017109,Freehold,"$518,800",Single Family,2153 sqft,2
4,4 + 1,House,51.138927,-113.937106,Freehold,"$518,888",Single Family,2324 sqft,2
4,3 + 0,House,51.139149,-114.146844,Freehold,"$518,900",Single Family,1838 sqft,2
3,4 + 2,House,51.041355,-114.118113,Freehold,"$518,900",Single Family,1953 sqft,2
2,3 + 1,House,51.003701,-114.114495,Freehold,"$519,000",Single Family,952 sqft,1
2,3 + 1,House,50.964778,-114.05509,Freehold,"$519,000",Single Family,1040 sqft,1
4,3 + 0,House,51.089905,-114.256495,Freehold,"$519,000",Single Family,1889 sqft,2
3,3 + 0,House,51.057341,-113.826847,Freehold,"$519,000",Single Family,2351 sqft,2
3,3 + 1,House,51.06645,-114.191993,Freehold,"$519,000",Single Family,1674 sqft,2
3,4 + 0,House,50.99723,-114.49721,Leasehold,"$519,000",Single Family,2606 sqft,2
2,3 + 2,House,51.030667,-114.142431,Freehold,"$519,000",Single Family,1120 sqft,1
4,3 + 0,House,51.155156,-114.07411,Freehold,"$519,000",Single Family,2001 sqft,2
3,2 + 2,House,51.116777,-113.604305,Bare Land Condo,"$519,000",Single Family,1517 sqft,1
3,3 + 0,House,51.171163,-114.457267,Freehold,"$519,000",Single Family,2250 sqft,2
2,2 + 1,House,51.071236,-114.074771,Freehold,"$519,000",Single Family,1323 sqft,2
3,3 + 2,House,51.109931,-114.076015,Freehold,"$519,000",Single Family,1254 sqft,1
3,3 + 1,House,51.04159,-114.157069,Freehold,"$519,400",Single Family,1191 sqft,1
3,3 + 0,House,51.180295,-114.095959,Freehold,"$519,500",Single Family,1979 sqft,2
3,2 + 0,Row / Townhouse,50.96145,-114.01933,Condominium/Strata,"$519,750",Single Family,1328 sqft,3
4,2 + 1,Row / Townhouse,51.032068,-114.129847,Condominium/Strata,"$519,800",Single Family,1219 sqft,2
3,3 + 0,House,50.965671,-114.063946,Freehold,"$519,800",Single Family,1128 sqft,2
4,3 + 2,Duplex,50.989427,-114.00282,Freehold,"$519,800",Single Family,1669 sqft,1
2,3 + 2,House,51.024256,-114.135398,Freehold,"$519,900",Single Family,1136 sqft,1
3,3 + 0,Row / Townhouse,51.032485,-114.130994,Condominium/Strata,"$519,900",Single Family,1732 sqft,3
4,3 + 2,House,51.023583,-113.836321,Freehold,"$519,900",Single Family,1952 sqft,2
2,2 + 0,Apartment,51.050762,-114.076545,Condominium/Strata,"$519,900",Single Family,909 sqft,1
1,3 + 0,House,51.08259,-114.058866,Freehold,"$519,900",Single Family,1004 sqft,1
4,4 + 1,House,51.041449,-113.839077,Freehold,"$519,900",Single Family,2275 sqft,2
2,3 + 1,House,50.961742,-114.561495,Freehold,"$519,900",Single Family,1145 sqft,1
3,3 + 0,House,50.918344,-114.11475,Freehold,"$519,900",Single Family,2144 sqft,2
2,3 + 0,House,50.954456,-114.097945,Freehold,"$519,900",Single Family,1100 sqft,1.5000
3,3 + 1,House,50.939034,-114.072559,Freehold,"$519,900",Single Family,1158 sqft,1
2,2 + 1,House,51.026183,-114.119125,Freehold,"$519,900",Single Family,1298 sqft,1
4,2 + 1,House,50.996985,-114.496986,Leasehold,"$519,900",Single Family,1953 sqft,2
4,3 + 2,House,50.879586,-114.041591,Freehold,"$519,900",Single Family,1939 sqft,2
4,3 + 1,House,50.885476,-113.986301,Freehold,"$519,900",Single Family,2258 sqft,2
3,4 + 0,House,50.947491,-114.118416,Freehold,"$519,900",Single Family,1923 sqft,2
3,2 + 2,Row / Townhouse,50.919157,-114.024284,Condominium/Strata,"$519,900",Single Family,1271 sqft,1
3,3 + 0,House,50.919605,-114.116064,Freehold,"$519,900",Single Family,2329 sqft,2
3,2 + 2,House,50.924632,-114.095242,Freehold,"$519,900",Single Family,1574 sqft,1
3,3 + 0,House,50.923425,-113.943471,Freehold,"$519,900",Single Family,2071 sqft,2
3,3 + 0,House,51.182773,-114.122578,Freehold,"$519,900",Single Family,1943 sqft,2
4,4 + 1,House,51.12011,-113.944195,Freehold,"$519,900",Single Family,1805 sqft,2
3,3 + 2,House,51.113047,-114.201247,Freehold,"$519,900",Single Family,1571 sqft,1.5000
5,4 + 1,House,51.119128,-113.952345,Freehold,"$519,900",Single Family,2185 sqft,2
5,3 + 2,House,51.124301,-113.963452,Freehold,"$519,900",Single Family,2086 sqft,2
3,3 + 0,House,51.179465,-114.136878,Freehold,"$519,900",Single Family,2126 sqft,2
4,3 + 1,House,51.166697,-114.135977,Freehold,"$519,900",Single Family,2242 sqft,2
4,3 + 1,House,51.134706,-114.182104,Freehold,"$519,900",Single Family,1776 sqft,2
4,4 + 1,House,51.12011,-113.944195,Freehold,"$519,900",Single Family,1805 sqft,2
4,4 + 2,House,51.120976,-114.223826,Freehold,"$519,900",Single Family,2013 sqft,2
3,3 + 2,House,51.121178,-114.077903,Freehold,"$519,900",Single Family,1245 sqft,1
5,3 + 2,House,51.124301,-113.963452,Freehold,"$519,900",Single Family,2086 sqft,2
3,3 + 0,House,51.130207,-114.169742,Freehold,"$519,900",Single Family,1983 sqft,2
4,3 + 1,House,51.134706,-114.182104,Freehold,"$519,900",Single Family,1776 sqft,2
3,3 + 0,House,51.136427,-113.968704,Freehold,"$519,900",Single Family,2028 sqft,2
3,2 + 1,House,51.137929,-114.122151,Freehold,"$519,900",Single Family,1436 sqft,1
4,3 + 2,House,51.158986,-114.084404,Freehold,"$519,900",Single Family,2306 sqft,2
5,5 + 2,House,51.165852,-114.042997,Freehold,"$519,900",Single Family,2379 sqft,2
4,3 + 1,House,51.166697,-114.135977,Freehold,"$519,900",Single Family,2242 sqft,2
3,3 + 0,House,51.175209,-114.118453,Freehold,"$519,900",Single Family,2269 sqft,2
3,3 + 0,House,51.179465,-114.136878,Freehold,"$519,900",Single Family,2126 sqft,2
3,3 + 0,House,51.182773,-114.122578,Freehold,"$519,900",Single Family,1943 sqft,2
4,3 + 1,House,51.040455,-113.996631,Freehold,"$519,980",Single Family,1764 sqft,2
4,5 + 2,House,51.102002,-113.926065,Freehold,"$519,990",Single Family,2173 sqft,2
3,3 + 0,House,50.889813,-114.01793,Freehold,"$520,000",Single Family,1897 sqft,2
4,3 + 0,House,50.931663,-113.984768,Freehold,"$520,000",Single Family,2158 sqft,2
4,2 + 3,House,50.934964,-113.978372,Freehold,"$520,000",Single Family,1760 sqft,2
3,1 + 2,Duplex,51.042061,-114.166169,Bare Land Condo,"$520,000",Single Family,1302 sqft,1
3,2 + 3,House,51.059671,-114.041449,Freehold,"$520,000",Single Family,1015 sqft,1
2,2 + 0,Apartment,50.897341,-113.935587,Condominium/Strata,"$521,900",Single Family,1045 sqft,1
2,2 + 0,Apartment,50.897422,-113.935522,Condominium/Strata,"$521,900",Single Family,879 sqft,1
2,3 + 0,House,51.090701,-114.135416,Freehold,"$522,500",Single Family,1067 sqft,1
4,3 + 1,House,50.922349,-114.091431,Freehold,"$523,000",Single Family,2085 sqft,2
4,3 + 1,House,51.044553,-113.837861,Freehold,"$523,500",Single Family,1877 sqft,2
5,4 + 1,House,51.085632,-113.933391,Freehold,"$523,800",Single Family,2072 sqft,2
4,3 + 0,House,50.868754,-113.957252,Freehold,"$524,900",Single Family,1784 sqft,2
2,3 + 2,House,50.925451,-114.04047,Freehold,"$524,900",Single Family,1211 sqft,1.5000
3,3 + 0,House,51.021244,-113.840447,Freehold,"$524,900",Single Family,2282 sqft,2
4,3 + 0,Row / Townhouse,51.021912,-114.106051,Condominium/Strata,"$524,900",Single Family,1846 sqft,3
2,3 + 0,Apartment,51.038525,-114.073411,Condominium/Strata,"$524,900",Single Family,1368 sqft,2
4,3 + 2,House,51.084047,-114.264203,Freehold,"$524,900",Single Family,2480 sqft,2
3,3 + 1,House,51.100382,-114.157235,Freehold,"$524,900",Single Family,1152 sqft,2
4,3 + 0,House,51.10133,-114.182132,Freehold,"$524,900",Single Family,1182 sqft,2
3,3 + 1,House,51.111024,-114.197158,Freehold,"$524,900",Single Family,1142 sqft,1.5000
2,3 + 1,House,51.141979,-114.116399,Freehold,"$524,900",Single Family,1578 sqft,2
4,3 + 0,House,51.173507,-114.11397,Freehold,"$524,900",Single Family,2191 sqft,2
3,1 + 2,House,51.187691,-114.503868,Bare Land Condo,"$524,900",Single Family,1391 sqft,1
3,3 + 0,House,51.199149,-114.508057,Freehold,"$524,900",Single Family,2574 sqft,2
4,3 + 1,House,50.873958,-114.032611,Freehold,"$524,999",Single Family,1910 sqft,2
4,4 + 1,House,50.886847,-114.039956,Freehold,"$525,000",Single Family,2047 sqft,2
3,3 + 0,House,50.923531,-113.940818,Freehold,"$525,000",Single Family,2276 sqft,2
4,3 + 2,House,50.9418,-113.9881,Freehold,"$525,000",Single Family,2157 sqft,2
3,1 + 1,Duplex,50.992995,-114.093466,Condominium/Strata,"$525,000",Single Family,1528 sqft,1
3,1 + 2,Duplex,50.993112,-114.093701,Condominium/Strata,"$525,000",Single Family,1527 sqft,1
2,2 + 2,House,51.024116,-114.153636,Freehold,"$525,000",Single Family,1269 sqft,1
2,1 + 2,House,51.0294,-114.136913,Freehold,"$525,000",Single Family,1095 sqft,1
2,2 + 0,Apartment,51.041079,-114.084499,Condominium/Strata,"$525,000",Single Family,1615 sqft,1
1,3 + 0,House,51.044224,-114.148622,Freehold,"$525,000",Single Family,912 sqft,1
4,2 + 1,Row / Townhouse,51.073051,-114.159939,Condominium/Strata,"$525,000",Single Family,1460 sqft,2
2,3 + 0,House,51.081564,-114.093803,Freehold,"$525,000",Single Family,1373 sqft,1
3,5 + 0,House,51.111983,-113.608431,Freehold,"$525,000",Single Family,3596 sqft,2
2,2 + 0,House,51.117686,-113.599522,Bare Land Condo,"$525,000",Single Family,1822 sqft,1
3,2 + 2,House,51.142129,-114.189097,Freehold,"$525,000",Single Family,1387 sqft,1
4,3 + 1,House,51.148512,-114.051357,Freehold,"$525,000",Single Family,2025 sqft,2
4,3 + 2,House,51.156554,-114.090151,Freehold,"$525,000",Single Family,2063 sqft,2
3,3 + 0,House,51.177396,-114.095716,Freehold,"$525,000",Single Family,2213 sqft,2
3,3 + 0,House,51.181599,-114.151584,Freehold,"$525,000",Single Family,1902 sqft,2
3,3 + 0,House,50.856046,-114.014577,Freehold,"$527,000",Single Family,2110 sqft,2
3,3 + 0,House,51.054288,-114.207451,Freehold,"$527,000",Single Family,1613 sqft,2
4,3 + 2,House,51.131634,-114.158473,Freehold,"$527,300",Single Family,1284 sqft,2
4,3 + 1,House,50.925399,-113.937871,Freehold,"$527,500",Single Family,1938 sqft,2
2,2 + 2,House,51.045334,-114.13578,Freehold,"$528,000",Single Family,968 sqft,1
4,3 + 0,House,51.161076,-114.089747,Freehold,"$528,000",Single Family,1932 sqft,2
4,3 + 2,House,50.95352,-114.108813,Freehold,"$529,000",Single Family,1878 sqft,2
3,4 + 0,House,50.997112,-114.495966,Leasehold,"$529,000",Single Family,2435 sqft,2
3,3 + 1,House,51.044177,-114.167416,Freehold,"$529,000",Single Family,1290 sqft,2
2,2 + 0,Apartment,51.048444,-114.087145,Condominium/Strata,"$529,000",Single Family,1060 sqft,1
1,2 + 0,House,51.060455,-114.061518,Freehold,"$529,000",Single Family,926 sqft,1
4,2 + 1,Row / Townhouse,51.073203,-114.159726,Condominium/Strata,"$529,000",Single Family,1360 sqft,2
4,4 + 0,House,51.129492,-114.171481,Freehold,"$529,000",Single Family,2348 sqft,2
3,1 + 2,Duplex,51.157549,-114.474914,Bare Land Condo,"$529,000",Single Family,1288 sqft,1
3,3 + 1,House,51.163305,-114.100374,Freehold,"$529,000",Single Family,2125 sqft,2
4,3 + 1,Duplex,51.056276,-114.108502,Condominium/Strata,"$529,500",Single Family,1390 sqft,2
4,3 + 0,House,51.145795,-114.247846,Freehold,"$529,800",Single Family,1973 sqft,2
3,3 + 0,House,51.162893,-114.146909,Freehold,"$529,888",Single Family,1916 sqft,2
3,3 + 0,House,50.864036,-114.018021,Freehold,"$529,900",Single Family,2179 sqft,2
3,3 + 0,House,50.867264,-114.019336,Freehold,"$529,900",Single Family,2491 sqft,2
3,3 + 0,House,50.871744,-114.034232,Freehold,"$529,900",Single Family,2297 sqft,2
4,3 + 0,House,50.889096,-114.03363,Freehold,"$529,900",Single Family,2083 sqft,2
4,3 + 1,House,50.891431,-113.91768,Freehold,"$529,900",Single Family,1673 sqft,2
3,3 + 0,House,50.924837,-113.941368,Freehold,"$529,900",Single Family,1948 sqft,2
4,3 + 1,House,50.947996,-114.129361,Freehold,"$529,900",Single Family,1703 sqft,2
2,3 + 1,House,50.957596,-114.0383,Freehold,"$529,900",Single Family,1415 sqft,2
2,3 + 2,House,50.972537,-114.046777,Freehold,"$529,900",Single Family,1040 sqft,1
3,2 + 1,House,50.975376,-114.054674,Freehold,"$529,900",Single Family,1136 sqft,1
1,3 + 1,House,51.007968,-114.07913,Freehold,"$529,900",Single Family,1123 sqft,1
2,3 + 0,House,51.025394,-114.120318,Freehold,"$529,900",Single Family,1104 sqft,1
2,2 + 0,Row / Townhouse,51.031962,-114.098875,Condominium/Strata,"$529,900",Single Family,1986 sqft,3
3,3 + 0,Row / Townhouse,51.032239,-114.131002,Condominium/Strata,"$529,900",Single Family,1745 sqft,3
3,3 + 0,House,51.035132,-113.834549,Freehold,"$529,900",Single Family,2280 sqft,2
3,3 + 0,Row / Townhouse,51.036906,-114.126765,Condominium/Strata,"$529,900",Single Family,1660 sqft,3
3,4 + 0,House,51.049447,-113.841799,Freehold,"$529,900",Single Family,2670 sqft,2
2,5 + 0,House,51.057081,-114.078059,Freehold,"$529,900",Single Family,1136 sqft,1
3,3 + 0,House,51.064204,-113.829138,Freehold,"$529,900",Single Family,2119 sqft,2
2,2 + 0,House,51.065344,-113.415393,Freehold,"$529,900",Single Family,1387 sqft,1
4,3 + 1,Row / Townhouse,51.070657,-114.076153,Freehold,"$529,900",Single Family,1314 sqft,2
1,2 + 2,House,51.085245,-114.070509,Freehold,"$529,900",Single Family,913 sqft,1
4,2 + 1,Row / Townhouse,51.086357,-114.066739,Freehold,"$529,900",Single Family,1355 sqft,2
4,4 + 1,House,51.086747,-114.263607,Freehold,"$529,900",Single Family,2253 sqft,2
4,3 + 1,Duplex,51.088053,-114.06418,Freehold,"$529,900",Single Family,1588 sqft,2
4,4 + 2,House,51.106548,-113.92392,Freehold,"$529,900",Single Family,2351 sqft,2
3,3 + 1,House,51.108051,-114.160305,Freehold,"$529,900",Single Family,1332 sqft,1.5000
3,3 + 2,House,51.108769,-114.152098,Freehold,"$529,900",Single Family,1392 sqft,1
3,3 + 1,House,51.108728,-114.074785,Freehold,"$529,900",Single Family,1149 sqft,1
3,2 + 1,House,51.125708,-114.157188,Freehold,"$529,900",Single Family,1462 sqft,2
3,2 + 1,House,51.137552,-114.16814,Freehold,"$529,900",Single Family,1210 sqft,1.5000
4,3 + 1,House,51.143295,-114.185267,Freehold,"$529,900",Single Family,1772 sqft,2
3,3 + 0,House,51.151991,-114.224174,Freehold,"$529,900",Single Family,2221 sqft,2
4,3 + 1,House,51.158364,-114.095642,Freehold,"$529,900",Single Family,1839 sqft,2
3,3 + 0,House,51.159543,-114.154357,Freehold,"$529,900",Single Family,2385 sqft,2
4,3 + 1,House,51.163992,-113.938452,Freehold,"$529,900",Single Family,2051 sqft,2
3,3 + 0,House,51.178631,-114.142152,Freehold,"$529,900",Single Family,2135 sqft,2
4,3 + 1,House,51.182828,-114.105168,Freehold,"$529,900",Single Family,1774 sqft,2
4,3 + 0,Duplex,51.015536,-114.214091,Freehold,"$530,000",Single Family,1714 sqft,2
2,2 + 0,House,51.01858,-114.13235,Freehold,"$530,000",Single Family,1422 sqft,2.5000
3,2 + 2,House,51.03601,-113.833692,Freehold,"$530,000",Single Family,1499 sqft,1
3,3 + 0,Duplex,51.093233,-114.208317,Freehold,"$530,000",Single Family,1779 sqft,2
2,2 + 0,Duplex,51.093572,-114.199079,Freehold,"$530,000",Single Family,1415 sqft,1
3,2 + 2,House,51.122961,-114.225641,Freehold,"$530,000",Single Family,1345 sqft,1
3,3 + 1,House,51.14189,-114.097253,Freehold,"$530,000",Single Family,1760 sqft,2
3,3 + 0,House,51.15977,-114.12838,Freehold,"$530,000",Single Family,2093 sqft,2
2,2 + 0,Apartment,50.897463,-113.935587,Condominium/Strata,"$531,900",Single Family,873 sqft,1
3,3 + 0,House,51.160259,-114.479168,Freehold,"$532,000",Single Family,2475 sqft,2
3,3 + 0,House,50.915025,-114.024829,Freehold,"$532,500",Single Family,1350 sqft,1
2,2 + 0,Apartment,50.896978,-113.936038,Condominium/Strata,"$532,900",Single Family,1064 sqft,1
2,2 + 0,Apartment,50.897083,-113.933433,Condominium/Strata,"$532,900",Single Family,980 sqft,1
2,2 + 0,Apartment,50.897341,-113.935608,Condominium/Strata,"$532,900",Single Family,876 sqft,1
2,2 + 0,Apartment,50.897557,-113.935565,Condominium/Strata,"$532,900",Single Family,928 sqft,1
3,3 + 1,House,51.051907,-113.833537,Freehold,"$532,900",Single Family,2499 sqft,2
3,4 + 0,House,50.979389,-114.026332,Freehold,"$533,000",Single Family,1996 sqft,2
4,2 + 0,Apartment,51.056903,-114.094363,Condominium/Strata,"$534,000",Single Family,1587 sqft,2
3,3 + 1,House,51.110005,-114.151006,Freehold,"$534,000",Single Family,1166 sqft,2
1,2 + 1,House,51.040995,-114.001408,Freehold,"$534,700",Single Family,717 sqft,1
