BathroomTotal,Bedrooms,BuildingType,Latitude,Longitude,OwnershipType,Price,PropertyType,SizeInterior,StoriesTotal
4,3 + 1,House,43.7543603,-79.3017046,Freehold,"$1,199,000",Single Family,,2
2,4,House,43.7643535,-79.4531823,Freehold,"$1,199,000",Single Family,,
4,4,House,43.8992114,-79.4644777,Freehold,"$1,199,000",Single Family,,2
3,4,House,43.888356,-79.3665065,Freehold,"$1,199,000",Single Family,,2
2,3 + 1,House,43.8849593,-79.4211787,Freehold,"$1,199,000",Single Family,,1
2,4,House,43.8797066,-79.4352916,Freehold,"$1,199,000",Single Family,,1
3,4,House,43.8253361,-79.5636146,Freehold,"$1,199,000",Single Family,,2
3,4,House,43.8305333,-79.467554,Freehold,"$1,199,000",Single Family,,2
3,4,House,43.8375277,-79.6584784,Freehold,"$1,199,000",Single Family,,2
3,4,House,43.8469093,-79.4172762,Freehold,"$1,199,000",Single Family,,2
3,4,House,43.8460683,-79.2841589,Freehold,"$1,199,000",Single Family,,2
5,4 + 1,House,43.8541645,-79.2429784,Freehold,"$1,199,000",Single Family,,2
3,3,House,43.8596638,-79.2988857,Freehold,"$1,199,000",Single Family,,1
3,3 + 1,House,43.8582228,-79.5128517,Freehold,"$1,199,000",Single Family,,2
4,3,House,43.8681255,-79.8746128,Freehold,"$1,199,000",Single Family,,2
4,4,House,43.8667151,-79.4515561,Freehold,"$1,199,000",Single Family,,2
4,4 + 1,House,43.8557395,-79.4252606,Freehold,"$1,199,800",Single Family,,2
4,3 + 1,House,43.6988199,-79.5282582,Freehold,"$1,199,800",Single Family,,2
3,3 + 1,House,43.6861034,-79.4521607,Freehold,"$1,199,900",Single Family,,2
3,2,Apartment,43.6706061,-79.3903894,Condominium/Strata,"$1,199,900",Single Family,,2
2,2 + 1,Apartment,43.659329,-79.3826747,Condominium/Strata,"$1,199,900",Single Family,,
3,3,Row / Townhouse,43.6525637,-79.4292355,Condominium/Strata,"$1,199,900",Single Family,,3
2,2,Apartment,43.645107,-79.3910522,Condominium/Strata,"$1,199,900",Single Family,,
4,4 + 1,House,43.63371,-79.888763,Freehold,"$1,199,900",Single Family,3500 sqft,2
4,4 + 1,House,43.63372,-79.8887662,Freehold,"$1,199,900",Single Family,,2
2,2,House,43.623917,-79.885877,Freehold,"$1,199,900",Single Family,,1
1,2,House,43.6205293,-79.4939181,Freehold,"$1,199,900",Single Family,,1
4,4,House,43.541319,-79.7178524,Freehold,"$1,199,900",Single Family,,2
4,4 + 2,House,43.865931,-79.5231271,Freehold,"$1,199,900",Single Family,,2
3,3,House,43.8395558,-79.5234093,Freehold,"$1,199,900",Single Family,,2
4,4,House,43.899304,-79.023241,Freehold,"$1,199,900",Single Family,,2
4,4,House,43.8993341,-79.0232516,Freehold,"$1,199,900",Single Family,,2
4,3 + 1,Row / Townhouse,43.7840159,-79.3977184,Freehold,"$1,199,900",Single Family,,3
2,4,House,43.6755435,-79.4118972,Freehold,"$1,199,950",Single Family,,3
5,4,House,43.5772478,-79.6740005,Freehold,"$1,199,990",Single Family,,2
3,2,Apartment,43.6255451,-79.4787462,Condominium/Strata,"$1,199,990",Single Family,,
2,3,House,43.889186,-78.941875,Freehold,"$1,199,990",Single Family,,1
4,3,House,43.8343121,-79.5487312,Freehold,"$1,199,999",Single Family,,2
4,4,House,43.856422,-79.7016579,Freehold,"$1,199,999",Single Family,,2
2,3 + 1,House,43.7484289,-79.4410944,Freehold,"$1,199,999",Single Family,,
4,4 + 2,House,43.5701931,-79.6699665,Freehold,"$1,199,999",Single Family,,2
5,4,House,43.7020342,-79.4945906,Freehold,"$1,199,999",Single Family,,2
4,5 + 1,House,43.7037251,-79.9516304,Freehold,"$1,200,000",Single Family,,
5,4 + 2,House,43.7054463499478,-79.2601411525941,Freehold,"$1,200,000",Single Family,,2
3,3 + 2,House,43.721596,-79.4512416,Freehold,"$1,200,000",Single Family,,1
2,1 + 2,House,43.6758592,-79.4424118,Freehold,"$1,200,000",Single Family,,2
1,2,Apartment,43.6705872,-79.3806087,Condominium/Strata,"$1,200,000",Single Family,,
2,3,House,43.6702008,-79.3456756,Freehold,"$1,200,000",Single Family,,2
2,3,House,43.6858266,-79.4403361,Freehold,"$1,200,000",Single Family,,2
1,0,House,43.6838938,-79.3235497,Freehold,"$1,200,000",Single Family,,2
6,4 + 1,House,43.6584563,-79.800628,Freehold,"$1,200,000",Single Family,,2
2,3 + 2,House,43.6686115,-79.5781006,Freehold,"$1,200,000",Single Family,,1
6,3 + 2,House,43.5991272,-79.5257647,Freehold,"$1,200,000",Single Family,,2
3,4,Apartment,43.6059597,-79.6551233,Condominium/Strata,"$1,200,000",Single Family,,
3,3 + 1,House,43.5920507,-79.5392028,Freehold,"$1,200,000",Single Family,,1.5000
4,4,House,43.5896699,-79.6708116,Freehold,"$1,200,000",Single Family,,2
2,2 + 1,Apartment,43.5559833,-79.5822045,Condominium/Strata,"$1,200,000",Single Family,,
2,2 + 1,Apartment,43.6255451,-79.4787462,Condominium/Strata,"$1,200,000",Single Family,,
2,2 + 1,Apartment,43.6237761,-79.4799347,Condominium/Strata,"$1,200,000",Single Family,,
2,2,Apartment,43.6447681,-79.4026,Condominium/Strata,"$1,200,000",Single Family,,
2,2,Apartment,43.6413595,-79.3725145,Condominium/Strata,"$1,200,000",Single Family,,
3,4,House,43.7902419,-79.1782616,Freehold,"$1,200,000",Single Family,,2
4,3 + 1,House,43.8445451,-79.5194399,Freehold,"$1,200,000",Single Family,,2
2,3,House,43.8498926,-79.5132633,Freehold,"$1,200,000",Single Family,,1
2,2,Apartment,43.8902752,-79.3314456,Condominium/Strata,"$1,200,000",Single Family,,
2,3 + 1,House,43.8985826,-79.8357455,,"$1,200,000",Single Family,,1.5000
3,3 + 2,Duplex,43.9034359,-78.8591399,,"$1,200,000",Single Family,,1.5000
2,3,Apartment,43.6455046,-79.3924571,Condominium/Strata,"$1,208,000",Single Family,,
2,2 + 1,Apartment,43.659329,-79.3826747,Condominium/Strata,"$1,208,000",Single Family,,
4,4 + 1,House,43.6123725,-79.6161481,Freehold,"$1,220,000",Single Family,,2
3,3,House,43.9050244,-79.3929876,Freehold,"$1,220,000",Single Family,,2
2,3,Row / Townhouse,43.5557003,-79.5804506,Condominium/Strata,"$1,223,888",Single Family,,3
4,4 + 3,House,43.5751919,-79.6779467,Freehold,"$1,225,000",Single Family,,2
4,4 + 1,House,43.585918,-79.637709,Freehold,"$1,225,000",Single Family,,2
2,2 + 1,Apartment,43.6687178,-79.3839957,Condominium/Strata,"$1,225,000",Single Family,,
5,4 + 1,House,43.894587,-80.118949,Freehold,"$1,225,000",Single Family,,2
3,3,House,43.877387,-79.3125561,Freehold,"$1,225,000",Single Family,,
3,3,House,43.7416091,-79.351154,Freehold,"$1,225,500",Single Family,,2
2,2,Apartment,43.6377241,-79.3950796,Condominium/Strata,"$1,226,000",Single Family,,
3,4 + 1,House,43.6862228,-79.543506,Freehold,"$1,227,000",Single Family,,
4,4,House,43.8878671,-79.3117639,Freehold,"$1,228,000",Single Family,,2
5,4 + 3,House,43.825704,-79.2913964,Freehold,"$1,228,000",Single Family,,2
3,3 + 1,Row / Townhouse,43.7753602,-79.4109338,Condominium/Strata,"$1,228,800",Single Family,,3
5,4 + 1,House,43.7767245,-79.6985075,Freehold,"$1,228,800",Single Family,,2
5,3 + 1,House,43.8135893,-79.1254514,Freehold,"$1,229,000",Single Family,,2
2,3,House,43.6592782,-79.4805686,Freehold,"$1,229,000",Single Family,,2
3,2 + 2,House,43.7330697,-79.309959,Freehold,"$1,229,000",Single Family,,1
3,3,House,43.691627,-80.009675,Freehold,"$1,229,000",Single Family,1958 sqft,
3,3,House,43.6918543855632,-80.0097180206238,Freehold,"$1,229,000",Single Family,,1
2,3,Apartment,43.6454035,-79.4014137,Condominium/Strata,"$1,229,000",Single Family,,
4,3 + 2,House,43.8176054,-79.6191315,Freehold,"$1,229,900",Single Family,,2
4,4,House,43.8069743,-79.728375,Freehold,"$1,229,900",Single Family,,2
4,4 + 2,House,43.7881952,-79.3525621,Freehold,"$1,229,900",Single Family,,
2,2 + 1,Apartment,43.7703004,-79.4136446,Condominium/Strata,"$1,230,000",Single Family,,
5,4 + 2,House,43.7718254,-79.6996048,Freehold,"$1,230,000",Single Family,,2
2,2,Apartment,43.6447681,-79.4026,Condominium/Strata,"$1,230,000",Single Family,,
3,4,House,43.6977216,-79.8572233,Freehold,"$1,230,000",Single Family,,2
2,2,Apartment,43.6669805,-79.3888889,Condominium/Strata,"$1,235,000",Single Family,,
3,4,House,43.520717,-79.828338,Freehold,"$1,235,000",Single Family,,2
3,4,House,43.5206521,-79.8282955,Freehold,"$1,235,000",Single Family,,2
3,3,House,43.8474345,-79.5167118,Freehold,"$1,235,000",Single Family,,
5,3,Row / Townhouse,43.8421346,-79.3926147,Condominium/Strata,"$1,238,000",Single Family,,3
4,4 + 3,House,43.8988353,-79.25496,Freehold,"$1,238,000",Single Family,,2
3,2 + 1,Apartment,43.7052905,-79.3978274,Condominium/Strata,"$1,238,000",Single Family,,
2,2,Apartment,43.6424564,-79.3755156,Condominium/Strata,"$1,238,800",Single Family,,
2,4,House,43.558082,-79.946116,Freehold,"$1,239,000",Single Family,,2.5000
3,2 + 2,House,43.6017896,-79.5554488,Freehold,"$1,239,000",Single Family,,1
18,3,Row / Townhouse,43.8081823,-79.3783765,Freehold,"$1,239,000",Single Family,,3
6,4 + 3,House,43.748502,-79.749055,Freehold,"$1,239,990",Single Family,,2
5,4,House,43.6568115,-79.749106,Freehold,"$1,239,990",Single Family,,2
2,3 + 1,Row / Townhouse,43.6650741,-79.3729594,Freehold,"$1,240,000",Single Family,,2.5000
3,1,Row / Townhouse,43.6615608,-79.3695266,Freehold,"$1,245,000",Single Family,,2.5000
3,4 + 2,House,43.7916857,-79.2879897,Freehold,"$1,245,000",Single Family,,2
4,3,Row / Townhouse,43.8481715859748,-79.4694785249526,Freehold,"$1,245,000",Single Family,,3
4,3 + 1,House,43.857725,-79.3524871,Freehold,"$1,245,000",Single Family,,2
3,3,Row / Townhouse,43.7585853,-79.4065336,Condominium/Strata,"$1,248,000",Single Family,,3
2,2 + 1,House,43.630623,-79.5083712,Freehold,"$1,248,000",Single Family,,1
4,4,House,43.778002,-79.1607357,Freehold,"$1,248,800",Single Family,,2
5,4,House,43.6235321,-79.7375996,Freehold,"$1,248,880",Single Family,,2
2,3 + 3,House,43.7862439,-79.369589,Freehold,"$1,248,888",Single Family,,1
2,3 + 1,House,43.807601,-79.4149349,Freehold,"$1,249,000",Single Family,,1
2,4,House,43.808019,-79.808392,Freehold,"$1,249,000",Single Family,,1.5000
2,3,House,43.8106252,-79.4050481,,"$1,249,000",Single Family,,1.5000
5,4 + 3,House,43.8033773,-79.178066,Freehold,"$1,249,000",Single Family,,2
4,4 + 2,House,43.8475445,-79.0151268,Freehold,"$1,249,000",Single Family,,2
4,3,House,43.8236205,-79.2904555,Freehold,"$1,249,000",Single Family,,2
3,4,House,43.8266331,-79.3971687,Freehold,"$1,249,000",Single Family,,2
4,4 + 2,House,43.8949529,-79.462522,Freehold,"$1,249,000",Single Family,,2
4,4,House,43.9035284,-79.2916883,Freehold,"$1,249,000",Single Family,,2
5,4 + 1,House,43.9026931,-78.9613044,Freehold,"$1,249,000",Single Family,,2
2,3,House,43.8828822,-79.2559739,Freehold,"$1,249,000",Single Family,,1
4,4,House,43.8922083196124,-78.6576124500065,Freehold,"$1,249,000",Single Family,,2
3,2,Apartment,43.6299034,-79.4755739,Condominium/Strata,"$1,249,000",Single Family,,
3,7 + 3,House,43.6344715,-79.4269904,Freehold,"$1,249,000",Single Family,,2.5000
2,4,House,43.6451665,-79.4074594,Freehold,"$1,249,000",Single Family,,1
3,3 + 1,Apartment,43.6032888,-79.6507147,Condominium/Strata,"$1,249,000",Single Family,,
3,4,House,43.6047534,-79.5711213,Freehold,"$1,249,000",Single Family,,2
4,3,Row / Townhouse,43.555748,-79.580948,Condominium,"$1,249,000",Single Family,2250 sqft,3
4,3,Row / Townhouse,43.5557384,-79.5809536,Condominium/Strata,"$1,249,000",Single Family,,3
1,2,House,43.543563,-79.593222,Freehold,"$1,249,000",Single Family,900 sqft,1
1,2,House,43.543216,-79.5932315,Freehold,"$1,249,000",Single Family,,1
2,2 + 3,House,43.662351,-79.5529871,Freehold,"$1,249,000",Single Family,,1
2,2 + 1,Row / Townhouse,43.6690536,-79.3658983,Condominium/Strata,"$1,249,000",Single Family,,3
2,4 + 1,House,43.6796114,-79.4410394,Freehold,"$1,249,000",Single Family,,2
3,4,House,43.7007705,-79.302299,Freehold,"$1,249,000",Single Family,,
3,3 + 2,House,43.6959377,-80.0170771,Freehold,"$1,249,000",Single Family,,1
3,4,House,43.6914607,-79.8619438,Freehold,"$1,249,000",Single Family,,2
4,4,House,43.7024788,-79.8494781,Freehold,"$1,249,900",Single Family,,3
5,4 + 2,House,43.7084735,-79.8394102,Freehold,"$1,249,900",Single Family,,2
2,2 + 1,House,43.7129539,-79.3688411,Freehold,"$1,249,900",Single Family,,1
3,3 + 1,House,43.607447,-79.613912,Freehold,"$1,249,900",Single Family,1425.0000,1
4,4,House,43.6348245,-79.7929424,Freehold,"$1,249,900",Single Family,,2
3,5,House,43.8655474,-79.5201868,Freehold,"$1,249,900",Single Family,,2
4,4,House,43.7992499,-79.4550284,Freehold,"$1,249,900",Single Family,,2
5,4 + 1,House,43.7802063,-79.7014006,Freehold,"$1,249,900",Single Family,,2
4,5,House,43.808272,-79.7281152,Freehold,"$1,249,999",Single Family,,2
5,5,House,43.6334187,-79.7933156,Freehold,"$1,249,999",Single Family,,2
2,1 + 1,Apartment,43.6376696,-79.3908203,Condominium/Strata,"$1,250,000",Single Family,,
3,3,Row / Townhouse,43.6202461,-79.4858957,Freehold,"$1,250,000",Single Family,,3
2,2 + 1,Apartment,43.6413595,-79.3725145,Condominium/Strata,"$1,250,000",Single Family,,
2,4,House,43.6461816,-79.8088849,Freehold,"$1,250,000",Single Family,,1
1,1 + 1,House,43.6488098,-79.8295352,Freehold,"$1,250,000",Single Family,,1
2,3,House,43.6091433,-79.893981,Freehold,"$1,250,000",Single Family,,1
5,4,House,43.5814446,-79.762571,Freehold,"$1,250,000",Single Family,,3
3,5,House,43.5603766,-79.8543524,Freehold,"$1,250,000",Single Family,,2
2,3 + 2,House,43.7313623,-79.3073117,Freehold,"$1,250,000",Single Family,,1
5,5 + 2,House,43.7317043,-79.2247435,Freehold,"$1,250,000",Single Family,,1.5000
3,2,Row / Townhouse,43.672745,-79.4064414,Condominium/Strata,"$1,250,000",Single Family,,3
2,2,Apartment,43.6669805,-79.3888889,Condominium/Strata,"$1,250,000",Single Family,,
3,3 + 1,House,43.6557977,-79.4192384,Freehold,"$1,250,000",Single Family,,2
4,4,House,43.7876945,-79.1763467,Freehold,"$1,250,000",Single Family,,2
2,3 + 1,House,43.7745354,-79.3164311,Freehold,"$1,250,000",Single Family,,
4,5,House,43.7458014,-79.7492319,Freehold,"$1,250,000",Single Family,,2
4,3,House,43.736332,-79.4645705,Freehold,"$1,250,000",Single Family,,2
3,3 + 1,House,43.8590839,-78.9328241,Freehold,"$1,250,000",Single Family,,
4,3 + 1,House,43.8539309,-79.2238134,Freehold,"$1,250,000",Single Family,,1
5,4 + 2,House,43.8338239,-79.291775,Freehold,"$1,250,000",Single Family,,2
3,3 + 1,House,43.8499751,-79.5201681,Freehold,"$1,250,000",Single Family,,
4,4,House,43.8416151,-79.57312,Freehold,"$1,250,000",Single Family,,2
4,4 + 1,House,43.6008142,-79.7151771,Freehold,"$1,255,000",Single Family,,2
4,3 + 1,House,43.8953362,-79.32092,Freehold,"$1,258,000",Single Family,,2
3,3,Row / Townhouse,43.7437056,-79.403784,Condominium/Strata,"$1,258,000",Single Family,,3
4,3 + 1,House,43.7501141,-79.2944012,Freehold,"$1,258,000",Single Family,,2
3,2 + 1,Apartment,43.7696635,-79.413783,Condominium/Strata,"$1,258,000",Single Family,,
2,3 + 1,House,43.7542914,-79.3262408,Freehold,"$1,259,000",Single Family,,
3,4,House,43.890866,-79.2946823,Freehold,"$1,259,000",Single Family,,2
4,4,House,43.8864846,-79.2692391,Freehold,"$1,259,000",Single Family,,2
3,3 + 1,Row / Townhouse,43.6655094,-79.5516559,Freehold,"$1,259,000",Single Family,,2
5,5,House,43.7072258,-79.837921,Freehold,"$1,259,900",Single Family,,2
2,3 + 2,House,43.5866373,-79.7201544,Freehold,"$1,259,900",Single Family,,1
4,3 + 1,House,43.6285383,-79.7264697,Freehold,"$1,259,900",Single Family,,2
5,4 + 3,House,43.773266,-79.7291315,Freehold,"$1,259,900",Single Family,,2
4,3 + 2,House,43.8816881,-79.7193485,Freehold,"$1,260,000",Single Family,,1
2,2 + 1,Apartment,43.6413595,-79.3725145,Condominium/Strata,"$1,260,000",Single Family,,
4,4,House,43.581651,-80.144145,Freehold,"$1,260,000",Single Family,3530 sqft,2.5000
4,4,House,43.5816601,-80.1441555,Freehold,"$1,260,000",Single Family,,2.5000
4,4,House,43.5455851,-79.6222465,Freehold,"$1,260,000",Single Family,,2
3,4 + 2,House,43.8824039,-79.7475575,Freehold,"$1,265,000",Single Family,,2
2,2,Apartment,43.8376451,-79.5854598,Condominium/Strata,"$1,265,000",Single Family,,
4,4 + 1,House,43.7322435,-79.7744785,Freehold,"$1,267,499",Single Family,,2
2,4,House,43.7125209,-79.44149,Freehold,"$1,268,000",Single Family,,1.5000
3,3 + 1,House,43.6951367,-79.3533981,Freehold,"$1,268,000",Single Family,,2
2,2,Apartment,43.6454035,-79.4014137,Condominium/Strata,"$1,268,000",Single Family,,
3,4,House,43.824893,-79.3922205,Freehold,"$1,268,000",Single Family,,2
5,4 + 1,House,43.8988558,-79.2409338,Freehold,"$1,268,000",Single Family,,2
5,4 + 2,House,43.7597332383771,-79.5737283479924,Freehold,"$1,268,800",Single Family,,2
2,2,Apartment,43.795135,-79.3536105,Condominium/Strata,"$1,268,800",Single Family,,
5,4 + 1,House,43.7634332,-79.8259965,Freehold,"$1,269,000",Single Family,,2.5000
5,4 + 1,House,43.7066589,-79.2565017,Freehold,"$1,269,000",Single Family,,2
2,2,Apartment,43.6376696,-79.3908203,Condominium/Strata,"$1,269,900",Single Family,,
4,5,House,43.7406832,-79.8191314,Freehold,"$1,269,900",Single Family,,2
5,5 + 1,House,43.7047457,-79.8446665,Freehold,"$1,269,990",Single Family,,2
3,5,House,43.7860056,-79.3455184,Freehold,"$1,270,000",Single Family,,2
4,4,Row / Townhouse,43.8448644,-79.477617,Freehold,"$1,270,000",Single Family,,3
2,2 + 1,Apartment,43.7020897,-79.3613839,Condominium/Strata,"$1,272,140",Single Family,,
3,4,House,43.8277121,-79.619307,Freehold,"$1,274,900",Single Family,,1.5000
4,4 + 1,House,43.7337073,-79.7748274,Freehold,"$1,274,999",Single Family,,2
5,4 + 1,House,43.7858648,-79.7356717,Freehold,"$1,275,000",Single Family,,2
4,4,House,43.8405758,-79.4345442,Freehold,"$1,275,000",Single Family,,2
1,2,House,43.9020504,-79.6541083,Freehold,"$1,275,000",Single Family,,2
4,3,House,43.5742614,-79.6371617,Freehold,"$1,275,000",Single Family,,2
5,5 + 3,House,43.6925243,-79.4998051,Freehold,"$1,276,666",Single Family,,2
2,2,Apartment,43.7020897,-79.3613839,Condominium/Strata,"$1,278,000",Single Family,,
4,4 + 1,House,43.8587985,-79.2498064,Freehold,"$1,278,000",Single Family,,2
2,3,Apartment,43.6624902,-79.3401308,Condominium/Strata,"$1,279,000",Single Family,,
4,4 + 1,House,43.5700708,-79.6641345,Freehold,"$1,279,000",Single Family,,2
3,4,House,43.5842041,-79.5669071,Freehold,"$1,279,000",Single Family,,
5,5,House,43.6340179,-79.7905568,Freehold,"$1,279,000",Single Family,,2
5,4 + 2,House,43.6321563,-79.7673891,Freehold,"$1,279,000",Single Family,,2
5,5,House,43.6513361,-79.7678929,Freehold,"$1,279,888",Single Family,,2
2,2 + 1,Apartment,43.6450775,-79.3643417,Condominium/Strata,"$1,280,000",Single Family,,
2,3 + 1,Apartment,43.6406584,-79.3956929,Condominium/Strata,"$1,280,000",Single Family,,
3,2 + 2,House,43.872253,-79.2508195,Freehold,"$1,280,000",Single Family,,1
2,3 + 2,House,43.8832096488359,-79.2601927730163,Freehold,"$1,280,000",Single Family,,1.5000
3,3,House,43.8219839,-79.3087264,Freehold,"$1,280,000",Single Family,,2
5,3 + 1,Row / Townhouse,43.8213536,-79.3922714,Freehold,"$1,280,000",Single Family,,3
3,3 + 2,House,43.7505572,-79.3343657,Freehold,"$1,280,000",Single Family,,1
2,3,House,43.7860466,-79.3364584,Freehold,"$1,285,000",Single Family,,1
6,4 + 2,House,43.8673561,-79.2172543,Freehold,"$1,285,000",Single Family,,2
4,3,Row / Townhouse,43.5558978,-79.5807671,Condominium/Strata,"$1,285,000",Single Family,,3
4,4 + 1,House,43.7015778,-79.290891,Freehold,"$1,285,000",Single Family,,2
6,4 + 2,House,43.8882155,-79.2999012,Freehold,"$1,286,000",Single Family,,2
2,3 + 2,House,43.7575884,-79.3267297,Freehold,"$1,286,000",Single Family,,1
3,6,House,43.8548021,-78.8532472,Freehold,"$1,287,000",Single Family,,
4,4 + 1,House,43.8664419,-79.3513423,Freehold,"$1,288,000",Single Family,,2
4,4,House,43.8858414,-79.3145371,Freehold,"$1,288,000",Single Family,,2
4,4 + 1,House,43.9013918627498,-79.4286829442267,Freehold,"$1,288,000",Single Family,,2
2,2,Apartment,43.7734963,-79.3589637,Condominium/Strata,"$1,288,000",Single Family,,
2,3 + 3,House,43.7926061,-79.4150668,Freehold,"$1,288,000",Single Family,,1
2,3,House,43.7792227,-79.358986,Freehold,"$1,288,000",Single Family,,1
5,4 + 1,Row / Townhouse,43.8223383,-79.3920086,Freehold,"$1,288,000",Single Family,,3
3,3,House,43.8180926,-79.3880203,Freehold,"$1,288,000",Single Family,,
2,3 + 1,House,43.6744123,-79.4087082,Freehold,"$1,288,000",Single Family,,2.5000
4,4 + 1,Row / Townhouse,43.599066,-79.636027,Condominium/Strata,"$1,288,000",Single Family,,3
4,4,House,43.6897246,-79.3431013,Freehold,"$1,288,800",Single Family,,2
4,4,House,43.7341537,-79.3179266,Freehold,"$1,288,800",Single Family,,
3,3,House,43.7630322,-79.4472569,Freehold,"$1,288,888",Single Family,,2
3,3,Apartment,43.7829102,-79.4173942,Condominium/Strata,"$1,288,888",Single Family,,
5,4 + 1,House,43.7896179,-79.1649924,Freehold,"$1,288,888",Single Family,,2
5,4 + 1,House,43.8273197,-79.5606732,Freehold,"$1,288,888",Single Family,,2
3,4,House,43.8640621,-79.2205038,Freehold,"$1,289,000",Single Family,,2
3,7,House,43.8509973,-79.769797,Freehold,"$1,289,000",Single Family,,
